duty_event_id,person_id,timestamp,date,duty_type,duration_hours,night_shift,intensity_level,deployment_id
DUT-0445-071,P-0445,2026-03-12T21:00:00,2026-03-12,PATROL,13.41,True,3,DEP-0445-01
DUT-0445-072,P-0445,2026-03-13T21:00:00,2026-03-13,NIGHT,14.0,True,5,DEP-0445-01
DUT-0445-073,P-0445,2026-03-14T21:00:00,2026-03-14,NIGHT,14.0,True,5,DEP-0445-01
DUT-0445-074,P-0445,2026-03-15T07:00:00,2026-03-15,ADMIN,9.42,False,5,DEP-0445-01
DUT-0445-075,P-0445,2026-03-16T12:00:00,2026-03-16,DAY,10.27,False,5,DEP-0445-01
DUT-0445-076,P-0445,2026-03-17T21:00:00,2026-03-17,NIGHT,9.78,True,3,DEP-0445-01
DUT-0445-077,P-0445,2026-03-18T21:00:00,2026-03-18,NIGHT,12.68,True,3,DEP-0445-01
DUT-0445-078,P-0445,2026-03-19T06:00:00,2026-03-19,TRAINING_SUPPORT,10.8,False,4,DEP-0445-01
DUT-0445-079,P-0445,2026-03-20T07:00:00,2026-03-20,ADMIN,12.45,False,4,DEP-0445-01
DUT-0445-080,P-0445,2026-03-21T12:00:00,2026-03-21,ADMIN,12.85,False,5,DEP-0445-01
DUT-0445-081,P-0445,2026-03-22T21:00:00,2026-03-22,EMERGENCY,12.38,True,5,DEP-0445-01
DUT-0445-082,P-0445,2026-03-23T12:00:00,2026-03-23,ADMIN,12.4,False,5,DEP-0445-01
DUT-0445-083,P-0445,2026-03-24T06:00:00,2026-03-24,DAY,12.73,False,4,DEP-0445-01
DUT-0445-084,P-0445,2026-03-25T21:00:00,2026-03-25,EMERGENCY,11.76,True,4,DEP-0445-01
DUT-0445-085,P-0445,2026-03-26T21:00:00,2026-03-26,NIGHT,12.59,True,5,DEP-0445-01
DUT-0445-086,P-0445,2026-03-27T08:00:00,2026-03-27,TRAINING_SUPPORT,12.76,False,5,DEP-0445-01
DUT-0445-087,P-0445,2026-03-28T21:00:00,2026-03-28,EMERGENCY,12.09,True,5,DEP-0445-01
DUT-0445-088,P-0445,2026-03-29T21:00:00,2026-03-29,NIGHT,11.88,True,3,DEP-0445-01
DUT-0445-089,P-0445,2026-03-30T11:00:00,2026-03-30,EMERGENCY,12.13,False,5,DEP-0445-01
DUT-0445-090,P-0445,2026-03-31T11:00:00,2026-03-31,EMERGENCY,13.26,False,5,DEP-0445-01
DUT-0445-096,P-0445,2026-04-06T09:00:00,2026-04-06,ADMIN,13.17,False,5,DEP-0445-01
DUT-0445-097,P-0445,2026-04-07T06:00:00,2026-04-07,ADMIN,11.31,False,4,DEP-0445-01
DUT-0445-098,P-0445,2026-04-08T21:00:00,2026-04-08,NIGHT,10.66,True,4,DEP-0445-01
DUT-0445-099,P-0445,2026-04-09T07:00:00,2026-04-09,ADMIN,11.96,False,5,DEP-0445-01
DUT-0445-100,P-0445,2026-04-10T21:00:00,2026-04-10,NIGHT,10.39,True,4,DEP-0445-01
DUT-0445-101,P-0445,2026-04-11T21:00:00,2026-04-11,NIGHT,13.02,True,4,DEP-0445-01
DUT-0445-102,P-0445,2026-04-12T11:00:00,2026-04-12,TRAINING_SUPPORT,14.0,False,5,DEP-0445-01
DUT-0445-103,P-0445,2026-04-13T09:00:00,2026-04-13,ADMIN,12.69,False,5,DEP-0445-01
DUT-0445-104,P-0445,2026-04-14T21:00:00,2026-04-14,PATROL,14.0,True,5,DEP-0445-01
DUT-0445-105,P-0445,2026-04-15T12:00:00,2026-04-15,ADMIN,11.18,False,5,DEP-0445-01
DUT-0445-106,P-0445,2026-04-16T10:00:00,2026-04-16,DAY,11.35,False,5,DEP-0445-01
DUT-0445-107,P-0445,2026-04-17T21:00:00,2026-04-17,NIGHT,12.24,True,4,DEP-0445-01
DUT-0445-108,P-0445,2026-04-18T21:00:00,2026-04-18,NIGHT,9.79,True,4,DEP-0445-01
DUT-0445-109,P-0445,2026-04-19T21:00:00,2026-04-19,PATROL,10.94,True,5,DEP-0445-01
DUT-0445-110,P-0445,2026-04-20T06:00:00,2026-04-20,DAY,14.0,False,5,DEP-0445-01
DUT-0445-111,P-0445,2026-04-21T08:00:00,2026-04-21,ADMIN,10.11,False,5,
DUT-0445-112,P-0445,2026-04-22T21:00:00,2026-04-22,NIGHT,9.74,True,4,
DUT-0445-113,P-0445,2026-04-23T21:00:00,2026-04-23,NIGHT,11.87,True,3,
DUT-0445-114,P-0445,2026-04-24T12:00:00,2026-04-24,ADMIN,13.57,False,4,
DUT-0445-115,P-0445,2026-04-25T12:00:00,2026-04-25,ADMIN,10.77,False,5,
DUT-0445-116,P-0445,2026-04-26T21:00:00,2026-04-26,NIGHT,11.69,True,4,
DUT-0445-117,P-0445,2026-04-27T21:00:00,2026-04-27,NIGHT,10.33,True,5,
DUT-0445-118,P-0445,2026-04-28T21:00:00,2026-04-28,NIGHT,11.53,True,5,
DUT-0445-119,P-0445,2026-04-29T21:00:00,2026-04-29,PATROL,11.36,True,4,
DUT-0445-120,P-0445,2026-04-30T21:00:00,2026-04-30,NIGHT,13.13,True,5,
DUT-0445-121,P-0445,2026-05-01T10:00:00,2026-05-01,DAY,8.72,False,4,
DUT-0445-122,P-0445,2026-05-02T21:00:00,2026-05-02,NIGHT,9.45,True,5,
DUT-0445-123,P-0445,2026-05-03T21:00:00,2026-05-03,NIGHT,12.09,True,5,
DUT-0445-124,P-0445,2026-05-04T06:00:00,2026-05-04,ADMIN,10.9,False,5,
DUT-0445-125,P-0445,2026-05-05T05:00:00,2026-05-05,ADMIN,12.8,False,5,
DUT-0445-126,P-0445,2026-05-06T21:00:00,2026-05-06,NIGHT,6.86,True,5,
DUT-0445-127,P-0445,2026-05-07T10:00:00,2026-05-07,ADMIN,12.67,False,4,
DUT-0445-128,P-0445,2026-05-08T21:00:00,2026-05-08,PATROL,12.23,True,4,
DUT-0445-129,P-0445,2026-05-09T07:00:00,2026-05-09,ADMIN,11.52,False,5,
DUT-0445-130,P-0445,2026-05-10T21:00:00,2026-05-10,PATROL,11.17,True,5,
DUT-0445-131,P-0445,2026-05-11T08:00:00,2026-05-11,ADMIN,12.42,False,4,
DUT-0445-132,P-0445,2026-05-12T12:00:00,2026-05-12,ADMIN,12.26,False,4,
DUT-0445-133,P-0445,2026-05-13T13:00:00,2026-05-13,ADMIN,14.0,False,5,
DUT-0445-134,P-0445,2026-05-14T21:00:00,2026-05-14,NIGHT,10.82,True,4,
DUT-0445-135,P-0445,2026-05-15T12:00:00,2026-05-15,ADMIN,11.44,False,5,
DUT-0445-136,P-0445,2026-05-16T21:00:00,2026-05-16,NIGHT,11.71,True,4,
DUT-0445-137,P-0445,2026-05-17T11:00:00,2026-05-17,TRAINING_SUPPORT,11.24,False,5,
DUT-0445-138,P-0445,2026-05-18T07:00:00,2026-05-18,ADMIN,12.02,False,5,
DUT-0445-139,P-0445,2026-05-19T21:00:00,2026-05-19,EMERGENCY,10.58,True,4,
DUT-0445-140,P-0445,2026-05-20T08:00:00,2026-05-20,DAY,11.76,False,4,
DUT-0445-141,P-0445,2026-05-21T12:00:00,2026-05-21,TRAINING_SUPPORT,12.46,False,5,
DUT-0445-142,P-0445,2026-05-22T21:00:00,2026-05-22,NIGHT,12.04,True,5,
DUT-0445-143,P-0445,2026-05-23T08:00:00,2026-05-23,DAY,11.41,False,5,
DUT-0445-144,P-0445,2026-05-24T05:00:00,2026-05-24,ADMIN,11.09,False,4,
DUT-0445-145,P-0445,2026-05-25T05:00:00,2026-05-25,DAY,10.56,False,5,
DUT-0445-146,P-0445,2026-05-26T07:00:00,2026-05-26,DAY,10.64,False,4,
DUT-0445-147,P-0445,2026-05-27T21:00:00,2026-05-27,PATROL,11.24,True,4,
DUT-0445-148,P-0445,2026-05-28T21:00:00,2026-05-28,PATROL,9.67,True,5,
DUT-0445-149,P-0445,2026-05-29T11:00:00,2026-05-29,DAY,9.93,False,5,
DUT-0445-150,P-0445,2026-05-30T09:00:00,2026-05-30,DAY,11.46,False,4,
DUT-0445-151,P-0445,2026-05-31T06:00:00,2026-05-31,DAY,12.66,False,5,
DUT-0445-152,P-0445,2026-06-01T06:00:00,2026-06-01,TRAINING_SUPPORT,8.53,False,4,
DUT-0445-153,P-0445,2026-06-02T21:00:00,2026-06-02,NIGHT,8.59,True,4,
DUT-0445-154,P-0445,2026-06-03T21:00:00,2026-06-03,NIGHT,9.99,True,5,
DUT-0445-155,P-0445,2026-06-04T21:00:00,2026-06-04,PATROL,12.3,True,5,
DUT-0445-156,P-0445,2026-06-05T10:00:00,2026-06-05,ADMIN,8.16,False,4,
DUT-0445-157,P-0445,2026-06-06T07:00:00,2026-06-06,ADMIN,11.54,False,5,
DUT-0445-158,P-0445,2026-06-07T05:00:00,2026-06-07,ADMIN,12.6,False,5,
DUT-0445-159,P-0445,2026-06-08T05:00:00,2026-06-08,DAY,10.7,False,5,
DUT-0445-160,P-0445,2026-06-09T13:00:00,2026-06-09,ADMIN,11.13,False,5,
DUT-0445-161,P-0445,2026-06-10T21:00:00,2026-06-10,NIGHT,11.32,True,4,
DUT-0445-162,P-0445,2026-06-11T10:00:00,2026-06-11,ADMIN,8.64,False,4,
DUT-0445-163,P-0445,2026-06-12T08:00:00,2026-06-12,DAY,11.66,False,4,
DUT-0445-164,P-0445,2026-06-13T21:00:00,2026-06-13,NIGHT,12.75,True,5,
DUT-0445-165,P-0445,2026-06-14T21:00:00,2026-06-14,NIGHT,10.71,True,4,
DUT-0445-166,P-0445,2026-06-15T21:00:00,2026-06-15,EMERGENCY,14.0,True,5,
DUT-0445-167,P-0445,2026-06-16T12:00:00,2026-06-16,EMERGENCY,14.0,False,5,
DUT-0445-168,P-0445,2026-06-17T21:00:00,2026-06-17,TRAINING_SUPPORT,12.02,True,4,
DUT-0445-169,P-0445,2026-06-18T11:00:00,2026-06-18,DAY,9.97,False,5,
DUT-0445-170,P-0445,2026-06-19T13:00:00,2026-06-19,TRAINING_SUPPORT,11.29,False,4,
DUT-0445-171,P-0445,2026-06-20T07:00:00,2026-06-20,DAY,12.53,False,5,
DUT-0445-172,P-0445,2026-06-21T11:00:00,2026-06-21,ADMIN,10.24,False,5,
DUT-0445-173,P-0445,2026-06-22T21:00:00,2026-06-22,NIGHT,10.31,True,4,
DUT-0445-174,P-0445,2026-06-23T21:00:00,2026-06-23,NIGHT,13.42,True,5,
DUT-0445-175,P-0445,2026-06-24T21:00:00,2026-06-24,PATROL,11.8,True,5,
DUT-0445-176,P-0445,2026-06-25T06:00:00,2026-06-25,EMERGENCY,11.95,False,5,
DUT-0445-177,P-0445,2026-06-26T13:00:00,2026-06-26,TRAINING_SUPPORT,11.16,False,5,
DUT-0445-178,P-0445,2026-06-27T09:00:00,2026-06-27,DAY,10.5,False,5,
DUT-0445-179,P-0445,2026-06-28T21:00:00,2026-06-28,TRAINING_SUPPORT,10.31,True,5,
DUT-0445-180,P-0445,2026-06-29T09:00:00,2026-06-29,ADMIN,8.37,False,4,
DUT-0446-001,P-0446,2026-01-01T09:00:00,2026-01-01,TRAINING_SUPPORT,12.36,False,5,
DUT-0446-002,P-0446,2026-01-02T13:00:00,2026-01-02,TRAINING_SUPPORT,11.35,False,4,
DUT-0446-003,P-0446,2026-01-03T21:00:00,2026-01-03,PATROL,12.38,True,5,
DUT-0446-004,P-0446,2026-01-04T21:00:00,2026-01-04,TRAINING_SUPPORT,9.63,True,3,
DUT-0446-005,P-0446,2026-01-05T07:00:00,2026-01-05,PATROL,7.59,False,4,
DUT-0446-006,P-0446,2026-01-06T08:00:00,2026-01-06,DAY,10.83,False,4,
DUT-0446-007,P-0446,2026-01-07T21:00:00,2026-01-07,PATROL,8.15,True,4,
DUT-0446-008,P-0446,2026-01-08T07:00:00,2026-01-08,TRAINING_SUPPORT,10.85,False,4,
DUT-0446-009,P-0446,2026-01-09T11:00:00,2026-01-09,TRAINING_SUPPORT,11.31,False,3,
DUT-0446-010,P-0446,2026-01-10T13:00:00,2026-01-10,PATROL,12.19,False,4,
DUT-0446-011,P-0446,2026-01-11T12:00:00,2026-01-11,DAY,9.25,False,5,
DUT-0446-012,P-0446,2026-01-12T12:00:00,2026-01-12,DAY,8.12,False,5,
DUT-0446-013,P-0446,2026-01-13T12:00:00,2026-01-13,ADMIN,8.0,False,4,
DUT-0446-014,P-0446,2026-01-14T05:00:00,2026-01-14,DAY,9.51,False,4,
DUT-0446-015,P-0446,2026-01-15T05:00:00,2026-01-15,EMERGENCY,12.07,False,5,
DUT-0446-022,P-0446,2026-01-22T09:00:00,2026-01-22,DAY,7.17,False,4,
DUT-0446-023,P-0446,2026-01-23T12:00:00,2026-01-23,PATROL,7.28,False,3,
DUT-0446-024,P-0446,2026-01-24T06:00:00,2026-01-24,ADMIN,8.81,False,5,
DUT-0446-025,P-0446,2026-01-25T11:00:00,2026-01-25,ADMIN,8.69,False,4,
DUT-0446-026,P-0446,2026-01-26T10:00:00,2026-01-26,TRAINING_SUPPORT,9.91,False,4,
DUT-0446-027,P-0446,2026-01-27T07:00:00,2026-01-27,DAY,8.83,False,4,
DUT-0446-028,P-0446,2026-01-28T21:00:00,2026-01-28,NIGHT,10.92,True,3,
DUT-0446-029,P-0446,2026-01-29T10:00:00,2026-01-29,TRAINING_SUPPORT,12.54,False,4,
DUT-0446-030,P-0446,2026-01-30T05:00:00,2026-01-30,DAY,8.56,False,5,
DUT-0446-031,P-0446,2026-01-31T07:00:00,2026-01-31,DAY,10.38,False,4,
DUT-0446-032,P-0446,2026-02-01T09:00:00,2026-02-01,TRAINING_SUPPORT,10.4,False,5,
DUT-0446-033,P-0446,2026-02-02T21:00:00,2026-02-02,TRAINING_SUPPORT,11.18,True,4,
DUT-0446-034,P-0446,2026-02-03T09:00:00,2026-02-03,DAY,10.33,False,5,
DUT-0446-035,P-0446,2026-02-04T07:00:00,2026-02-04,TRAINING_SUPPORT,11.34,False,4,
DUT-0446-036,P-0446,2026-02-05T08:00:00,2026-02-05,PATROL,10.37,False,5,
DUT-0446-037,P-0446,2026-02-06T09:00:00,2026-02-06,TRAINING_SUPPORT,8.62,False,5,
DUT-0446-038,P-0446,2026-02-07T21:00:00,2026-02-07,PATROL,10.96,True,5,
DUT-0446-039,P-0446,2026-02-08T21:00:00,2026-02-08,EMERGENCY,10.49,True,5,
DUT-0446-040,P-0446,2026-02-09T21:00:00,2026-02-09,PATROL,8.14,True,5,
DUT-0446-041,P-0446,2026-02-10T21:00:00,2026-02-10,TRAINING_SUPPORT,8.46,True,4,
DUT-0446-042,P-0446,2026-02-11T05:00:00,2026-02-11,DAY,10.31,False,5,
DUT-0446-043,P-0446,2026-02-12T09:00:00,2026-02-12,DAY,10.08,False,5,
DUT-0446-044,P-0446,2026-02-13T12:00:00,2026-02-13,DAY,8.9,False,4,
DUT-0446-045,P-0446,2026-02-14T12:00:00,2026-02-14,TRAINING_SUPPORT,11.23,False,5,
DUT-0446-046,P-0446,2026-02-15T08:00:00,2026-02-15,TRAINING_SUPPORT,10.62,False,5,
DUT-0446-047,P-0446,2026-02-16T07:00:00,2026-02-16,DAY,9.73,False,5,
DUT-0446-048,P-0446,2026-02-17T10:00:00,2026-02-17,TRAINING_SUPPORT,10.64,False,4,
DUT-0446-049,P-0446,2026-02-18T05:00:00,2026-02-18,TRAINING_SUPPORT,9.44,False,3,
DUT-0446-050,P-0446,2026-02-19T11:00:00,2026-02-19,DAY,11.91,False,4,
DUT-0446-051,P-0446,2026-02-20T10:00:00,2026-02-20,ADMIN,11.68,False,4,
DUT-0446-052,P-0446,2026-02-21T10:00:00,2026-02-21,DAY,8.69,False,5,
DUT-0446-053,P-0446,2026-02-22T06:00:00,2026-02-22,DAY,11.96,False,3,
DUT-0446-054,P-0446,2026-02-23T21:00:00,2026-02-23,TRAINING_SUPPORT,9.82,True,4,
DUT-0446-055,P-0446,2026-02-24T21:00:00,2026-02-24,EMERGENCY,10.91,True,5,
DUT-0446-056,P-0446,2026-02-25T12:00:00,2026-02-25,PATROL,9.98,False,5,
DUT-0446-057,P-0446,2026-02-26T09:00:00,2026-02-26,TRAINING_SUPPORT,11.36,False,4,
DUT-0446-064,P-0446,2026-03-05T08:00:00,2026-03-05,DAY,8.56,False,5,
DUT-0446-065,P-0446,2026-03-06T07:00:00,2026-03-06,ADMIN,7.86,False,3,
DUT-0446-066,P-0446,2026-03-07T07:00:00,2026-03-07,PATROL,10.88,False,4,
DUT-0446-067,P-0446,2026-03-08T21:00:00,2026-03-08,PATROL,10.73,True,4,
DUT-0446-068,P-0446,2026-03-09T10:00:00,2026-03-09,DAY,9.52,False,4,
DUT-0446-069,P-0446,2026-03-10T06:00:00,2026-03-10,DAY,12.78,False,5,
DUT-0446-070,P-0446,2026-03-11T05:00:00,2026-03-11,PATROL,8.0,False,4,
DUT-0446-071,P-0446,2026-03-12T21:00:00,2026-03-12,NIGHT,9.91,True,4,
DUT-0446-072,P-0446,2026-03-13T08:00:00,2026-03-13,DAY,9.66,False,4,
DUT-0446-073,P-0446,2026-03-14T21:00:00,2026-03-14,NIGHT,9.67,True,4,
DUT-0446-074,P-0446,2026-03-15T11:00:00,2026-03-15,TRAINING_SUPPORT,10.41,False,3,
DUT-0446-075,P-0446,2026-03-16T05:00:00,2026-03-16,PATROL,9.55,False,4,
DUT-0446-076,P-0446,2026-03-17T11:00:00,2026-03-17,TRAINING_SUPPORT,11.36,False,5,
DUT-0446-077,P-0446,2026-03-18T06:00:00,2026-03-18,ADMIN,9.53,False,3,
DUT-0446-078,P-0446,2026-03-19T08:00:00,2026-03-19,PATROL,7.08,False,5,
DUT-0446-079,P-0446,2026-03-20T21:00:00,2026-03-20,PATROL,8.59,True,3,
DUT-0446-080,P-0446,2026-03-21T06:00:00,2026-03-21,PATROL,8.84,False,3,
DUT-0446-081,P-0446,2026-03-22T13:00:00,2026-03-22,PATROL,11.21,False,4,
DUT-0446-082,P-0446,2026-03-23T21:00:00,2026-03-23,PATROL,9.17,True,4,
DUT-0446-083,P-0446,2026-03-24T11:00:00,2026-03-24,TRAINING_SUPPORT,9.52,False,4,
DUT-0446-084,P-0446,2026-03-25T21:00:00,2026-03-25,PATROL,7.4,True,5,
DUT-0446-085,P-0446,2026-03-26T08:00:00,2026-03-26,ADMIN,7.22,False,3,
DUT-0446-086,P-0446,2026-03-27T12:00:00,2026-03-27,DAY,9.84,False,5,
DUT-0446-087,P-0446,2026-03-28T09:00:00,2026-03-28,EMERGENCY,9.41,False,5,
DUT-0446-088,P-0446,2026-03-29T07:00:00,2026-03-29,TRAINING_SUPPORT,7.82,False,5,
DUT-0446-089,P-0446,2026-03-30T21:00:00,2026-03-30,PATROL,10.89,True,4,
DUT-0446-090,P-0446,2026-03-31T13:00:00,2026-03-31,DAY,11.01,False,5,
DUT-0446-091,P-0446,2026-04-01T07:00:00,2026-04-01,DAY,10.13,False,3,
DUT-0446-092,P-0446,2026-04-02T10:00:00,2026-04-02,DAY,10.15,False,5,
DUT-0446-093,P-0446,2026-04-03T09:00:00,2026-04-03,TRAINING_SUPPORT,8.88,False,5,
DUT-0446-094,P-0446,2026-04-04T12:00:00,2026-04-04,DAY,9.22,False,4,
DUT-0446-095,P-0446,2026-04-05T21:00:00,2026-04-05,PATROL,7.92,True,4,
DUT-0446-096,P-0446,2026-04-06T21:00:00,2026-04-06,PATROL,7.29,True,5,
DUT-0446-097,P-0446,2026-04-07T07:00:00,2026-04-07,ADMIN,7.1,False,3,
DUT-0446-098,P-0446,2026-04-08T21:00:00,2026-04-08,NIGHT,10.61,True,3,
DUT-0446-099,P-0446,2026-04-09T06:00:00,2026-04-09,TRAINING_SUPPORT,8.12,False,5,
DUT-0446-100,P-0446,2026-04-10T11:00:00,2026-04-10,PATROL,9.89,False,5,
DUT-0446-101,P-0446,2026-04-11T10:00:00,2026-04-11,DAY,10.26,False,5,
DUT-0446-102,P-0446,2026-04-12T13:00:00,2026-04-12,PATROL,4.79,False,2,
DUT-0446-103,P-0446,2026-04-13T21:00:00,2026-04-13,EMERGENCY,6.84,True,1,
DUT-0446-104,P-0446,2026-04-14T06:00:00,2026-04-14,ADMIN,8.68,False,2,
DUT-0446-105,P-0446,2026-04-15T08:00:00,2026-04-15,DAY,5.79,False,2,
DUT-0446-106,P-0446,2026-04-16T09:00:00,2026-04-16,TRAINING_SUPPORT,8.42,False,2,
DUT-0446-107,P-0446,2026-04-17T07:00:00,2026-04-17,DAY,6.6,False,1,
DUT-0446-108,P-0446,2026-04-18T09:00:00,2026-04-18,PATROL,8.55,False,2,
DUT-0446-109,P-0446,2026-04-19T08:00:00,2026-04-19,PATROL,5.36,False,2,
DUT-0446-110,P-0446,2026-04-20T09:00:00,2026-04-20,PATROL,4.36,False,3,
DUT-0446-111,P-0446,2026-04-21T05:00:00,2026-04-21,TRAINING_SUPPORT,8.23,False,3,
DUT-0446-112,P-0446,2026-04-22T21:00:00,2026-04-22,NIGHT,6.9,True,3,
DUT-0446-113,P-0446,2026-04-23T21:00:00,2026-04-23,EMERGENCY,6.43,True,2,
DUT-0446-114,P-0446,2026-04-24T09:00:00,2026-04-24,TRAINING_SUPPORT,10.83,False,2,
DUT-0446-115,P-0446,2026-04-25T08:00:00,2026-04-25,ADMIN,8.21,False,2,
DUT-0446-116,P-0446,2026-04-26T12:00:00,2026-04-26,TRAINING_SUPPORT,4.27,False,2,
DUT-0446-117,P-0446,2026-04-27T12:00:00,2026-04-27,DAY,4.9,False,2,
DUT-0446-118,P-0446,2026-04-28T12:00:00,2026-04-28,PATROL,6.11,False,3,
DUT-0446-119,P-0446,2026-04-29T08:00:00,2026-04-29,DAY,7.4,False,2,
DUT-0446-120,P-0446,2026-04-30T09:00:00,2026-04-30,TRAINING_SUPPORT,5.72,False,3,
DUT-0446-121,P-0446,2026-05-01T05:00:00,2026-05-01,DAY,5.18,False,2,
DUT-0446-122,P-0446,2026-05-02T12:00:00,2026-05-02,DAY,4.0,False,2,
DUT-0446-123,P-0446,2026-05-03T12:00:00,2026-05-03,TRAINING_SUPPORT,4.0,False,3,
DUT-0446-124,P-0446,2026-05-04T09:00:00,2026-05-04,PATROL,4.0,False,3,
DUT-0446-125,P-0446,2026-05-05T21:00:00,2026-05-05,NIGHT,6.29,True,2,
DUT-0446-126,P-0446,2026-05-06T05:00:00,2026-05-06,DAY,8.16,False,4,
DUT-0446-127,P-0446,2026-05-07T11:00:00,2026-05-07,DAY,6.83,False,3,
DUT-0446-128,P-0446,2026-05-08T13:00:00,2026-05-08,DAY,6.72,False,1,
DUT-0446-129,P-0446,2026-05-09T13:00:00,2026-05-09,PATROL,4.35,False,3,
DUT-0446-130,P-0446,2026-05-10T13:00:00,2026-05-10,PATROL,4.4,False,2,
DUT-0446-131,P-0446,2026-05-11T05:00:00,2026-05-11,DAY,8.66,False,4,
DUT-0446-132,P-0446,2026-05-12T09:00:00,2026-05-12,PATROL,9.11,False,2,
DUT-0446-133,P-0446,2026-05-13T08:00:00,2026-05-13,DAY,8.71,False,2,
DUT-0446-134,P-0446,2026-05-14T05:00:00,2026-05-14,ADMIN,6.69,False,2,
DUT-0446-135,P-0446,2026-05-15T12:00:00,2026-05-15,TRAINING_SUPPORT,6.53,False,3,
DUT-0446-136,P-0446,2026-05-16T06:00:00,2026-05-16,DAY,6.12,False,2,
DUT-0446-137,P-0446,2026-05-17T09:00:00,2026-05-17,TRAINING_SUPPORT,7.17,False,2,
DUT-0446-138,P-0446,2026-05-18T10:00:00,2026-05-18,TRAINING_SUPPORT,9.97,False,2,
DUT-0446-139,P-0446,2026-05-19T10:00:00,2026-05-19,DAY,6.38,False,1,
DUT-0446-140,P-0446,2026-05-20T10:00:00,2026-05-20,PATROL,4.79,False,3,
DUT-0446-141,P-0446,2026-05-21T10:00:00,2026-05-21,TRAINING_SUPPORT,7.4,False,3,
DUT-0446-142,P-0446,2026-05-22T06:00:00,2026-05-22,DAY,7.42,False,1,
DUT-0446-143,P-0446,2026-05-23T05:00:00,2026-05-23,DAY,6.68,False,1,
DUT-0446-144,P-0446,2026-05-24T13:00:00,2026-05-24,ADMIN,6.95,False,2,
DUT-0446-145,P-0446,2026-05-25T09:00:00,2026-05-25,PATROL,7.93,False,3,
DUT-0446-146,P-0446,2026-05-26T10:00:00,2026-05-26,ADMIN,6.36,False,3,
DUT-0446-147,P-0446,2026-05-27T10:00:00,2026-05-27,DAY,6.6,False,2,
DUT-0446-148,P-0446,2026-05-28T11:00:00,2026-05-28,TRAINING_SUPPORT,4.0,False,2,
DUT-0446-149,P-0446,2026-05-29T13:00:00,2026-05-29,DAY,6.93,False,2,
DUT-0446-150,P-0446,2026-05-30T05:00:00,2026-05-30,TRAINING_SUPPORT,5.56,False,3,
DUT-0446-151,P-0446,2026-05-31T12:00:00,2026-05-31,PATROL,7.21,False,2,
DUT-0446-152,P-0446,2026-06-01T21:00:00,2026-06-01,NIGHT,7.34,True,3,
DUT-0446-153,P-0446,2026-06-02T10:00:00,2026-06-02,DAY,5.6,False,2,
DUT-0446-154,P-0446,2026-06-03T21:00:00,2026-06-03,TRAINING_SUPPORT,6.53,True,3,
DUT-0446-155,P-0446,2026-06-04T11:00:00,2026-06-04,DAY,6.47,False,3,
DUT-0446-156,P-0446,2026-06-05T05:00:00,2026-06-05,TRAINING_SUPPORT,5.45,False,3,
DUT-0446-157,P-0446,2026-06-06T11:00:00,2026-06-06,TRAINING_SUPPORT,10.64,False,2,
DUT-0446-158,P-0446,2026-06-07T11:00:00,2026-06-07,TRAINING_SUPPORT,5.12,False,4,
DUT-0446-159,P-0446,2026-06-08T11:00:00,2026-06-08,TRAINING_SUPPORT,4.9,False,2,
DUT-0446-160,P-0446,2026-06-09T11:00:00,2026-06-09,DAY,6.08,False,3,
DUT-0446-161,P-0446,2026-06-10T05:00:00,2026-06-10,TRAINING_SUPPORT,5.71,False,1,
DUT-0446-162,P-0446,2026-06-11T06:00:00,2026-06-11,TRAINING_SUPPORT,8.03,False,3,
DUT-0446-163,P-0446,2026-06-12T07:00:00,2026-06-12,DAY,7.0,False,1,
DUT-0446-164,P-0446,2026-06-13T05:00:00,2026-06-13,PATROL,10.57,False,2,
DUT-0446-165,P-0446,2026-06-14T07:00:00,2026-06-14,DAY,6.39,False,2,
DUT-0446-166,P-0446,2026-06-15T05:00:00,2026-06-15,PATROL,4.71,False,3,
DUT-0446-167,P-0446,2026-06-16T05:00:00,2026-06-16,DAY,6.61,False,2,
DUT-0446-168,P-0446,2026-06-17T11:00:00,2026-06-17,TRAINING_SUPPORT,7.87,False,2,
DUT-0446-169,P-0446,2026-06-18T21:00:00,2026-06-18,PATROL,6.03,True,2,
DUT-0446-170,P-0446,2026-06-19T11:00:00,2026-06-19,TRAINING_SUPPORT,6.23,False,2,
DUT-0446-171,P-0446,2026-06-20T13:00:00,2026-06-20,DAY,6.0,False,2,
DUT-0446-172,P-0446,2026-06-21T11:00:00,2026-06-21,ADMIN,6.68,False,1,
DUT-0446-173,P-0446,2026-06-22T07:00:00,2026-06-22,TRAINING_SUPPORT,8.14,False,3,
DUT-0446-174,P-0446,2026-06-23T12:00:00,2026-06-23,TRAINING_SUPPORT,6.45,False,3,
DUT-0446-175,P-0446,2026-06-24T10:00:00,2026-06-24,DAY,6.63,False,1,
DUT-0446-176,P-0446,2026-06-25T10:00:00,2026-06-25,TRAINING_SUPPORT,6.74,False,2,
DUT-0446-177,P-0446,2026-06-26T21:00:00,2026-06-26,TRAINING_SUPPORT,8.35,True,2,
DUT-0446-178,P-0446,2026-06-27T07:00:00,2026-06-27,TRAINING_SUPPORT,6.65,False,1,
DUT-0446-179,P-0446,2026-06-28T06:00:00,2026-06-28,DAY,7.78,False,2,
DUT-0446-180,P-0446,2026-06-29T12:00:00,2026-06-29,TRAINING_SUPPORT,5.58,False,2,
