incident_event_id,person_id,date,incident_type,intensity_level,recovery_requirement
INC-0365-073,P-0365,2026-03-14,ROUTINE_OPERATION,5,5.2
INC-0365-074,P-0365,2026-03-15,HIGH_INTENSITY_OPERATION,5,5.97
INC-0365-087,P-0365,2026-03-28,HIGH_INTENSITY_OPERATION,5,7.94
INC-0365-098,P-0365,2026-04-08,HIGH_INTENSITY_OPERATION,5,6.1
INC-0365-113,P-0365,2026-04-23,EMERGENCY_RESPONSE,4,4.93
INC-0365-119,P-0365,2026-04-29,EXTENDED_OPERATION,5,4.3
INC-0365-127,P-0365,2026-05-07,EMERGENCY_RESPONSE,4,6.08
INC-0365-138,P-0365,2026-05-18,EXTENDED_OPERATION,5,6.12
INC-0365-143,P-0365,2026-05-23,EXTENDED_OPERATION,5,5.82
INC-0365-147,P-0365,2026-05-27,HIGH_INTENSITY_OPERATION,5,6.65
INC-0365-149,P-0365,2026-05-29,EXTENDED_OPERATION,5,6.23
INC-0365-157,P-0365,2026-06-06,ROUTINE_OPERATION,5,5.32
INC-0365-164,P-0365,2026-06-13,EXTENDED_OPERATION,5,6.21
INC-0365-180,P-0365,2026-06-29,ROUTINE_OPERATION,5,5.61
INC-0366-091,P-0366,2026-04-01,HIGH_INTENSITY_OPERATION,3,4.45
INC-0366-140,P-0366,2026-05-20,ROUTINE_OPERATION,3,4.7
INC-0367-010,P-0367,2026-01-10,EXTENDED_OPERATION,5,4.83
INC-0367-024,P-0367,2026-01-24,HIGH_INTENSITY_OPERATION,5,5.61
INC-0367-037,P-0367,2026-02-06,HIGH_INTENSITY_OPERATION,5,6.49
INC-0367-039,P-0367,2026-02-08,ROUTINE_OPERATION,5,4.73
INC-0367-047,P-0367,2026-02-16,ROUTINE_OPERATION,5,5.8
INC-0367-051,P-0367,2026-02-20,EXTENDED_OPERATION,5,5.9
INC-0367-058,P-0367,2026-02-27,ROUTINE_OPERATION,4,5.8
INC-0367-119,P-0367,2026-04-29,EMERGENCY_RESPONSE,3,3.88
INC-0367-120,P-0367,2026-04-30,EMERGENCY_RESPONSE,4,6.1
INC-0367-154,P-0367,2026-06-03,HIGH_INTENSITY_OPERATION,4,5.81
INC-0367-162,P-0367,2026-06-11,EXTENDED_OPERATION,5,5.51
INC-0367-165,P-0367,2026-06-14,EMERGENCY_RESPONSE,4,5.71
INC-0367-170,P-0367,2026-06-19,ROUTINE_OPERATION,4,4.73
INC-0368-007,P-0368,2026-01-07,EXTENDED_OPERATION,4,6.2
INC-0368-031,P-0368,2026-01-31,HIGH_INTENSITY_OPERATION,4,4.5
INC-0368-048,P-0368,2026-02-17,HIGH_INTENSITY_OPERATION,4,5.18
INC-0368-148,P-0368,2026-05-28,EMERGENCY_RESPONSE,4,5.47
INC-0368-158,P-0368,2026-06-07,ROUTINE_OPERATION,2,3.59
INC-0368-169,P-0368,2026-06-18,ROUTINE_OPERATION,3,4.1
INC-0369-009,P-0369,2026-01-09,HIGH_INTENSITY_OPERATION,4,5.04
INC-0369-064,P-0369,2026-03-05,EMERGENCY_RESPONSE,4,6.25
INC-0369-103,P-0369,2026-04-13,HIGH_INTENSITY_OPERATION,5,6.25
INC-0369-106,P-0369,2026-04-16,EXTENDED_OPERATION,5,6.3
INC-0369-126,P-0369,2026-05-06,ROUTINE_OPERATION,4,5.99
INC-0369-143,P-0369,2026-05-23,ROUTINE_OPERATION,3,5.21
INC-0369-173,P-0369,2026-06-22,ROUTINE_OPERATION,4,3.68
INC-0369-180,P-0369,2026-06-29,ROUTINE_OPERATION,3,4.14
INC-0370-015,P-0370,2026-01-15,HIGH_INTENSITY_OPERATION,3,4.23
INC-0370-020,P-0370,2026-01-20,ROUTINE_OPERATION,3,3.14
INC-0370-057,P-0370,2026-02-26,HIGH_INTENSITY_OPERATION,4,5.5
INC-0370-063,P-0370,2026-03-04,ROUTINE_OPERATION,3,3.2
INC-0370-064,P-0370,2026-03-05,ROUTINE_OPERATION,5,6.33
INC-0370-099,P-0370,2026-04-09,ROUTINE_OPERATION,3,3.51
INC-0370-102,P-0370,2026-04-12,ROUTINE_OPERATION,2,4.32
INC-0370-115,P-0370,2026-04-25,HIGH_INTENSITY_OPERATION,5,5.84
INC-0370-124,P-0370,2026-05-04,HIGH_INTENSITY_OPERATION,4,5.28
INC-0370-127,P-0370,2026-05-07,EMERGENCY_RESPONSE,5,5.97
INC-0370-135,P-0370,2026-05-15,HIGH_INTENSITY_OPERATION,5,6.09
INC-0370-149,P-0370,2026-05-29,HIGH_INTENSITY_OPERATION,3,4.43
INC-0371-014,P-0371,2026-01-14,ROUTINE_OPERATION,2,2.88
INC-0371-091,P-0371,2026-04-01,ROUTINE_OPERATION,3,3.92
INC-0371-165,P-0371,2026-06-14,HIGH_INTENSITY_OPERATION,2,3.1
INC-0372-013,P-0372,2026-01-13,EXTENDED_OPERATION,5,5.93
INC-0372-095,P-0372,2026-04-05,ROUTINE_OPERATION,4,5.58
INC-0372-136,P-0372,2026-05-16,ROUTINE_OPERATION,2,3.63
INC-0372-162,P-0372,2026-06-11,ROUTINE_OPERATION,2,3.52
INC-0373-001,P-0373,2026-01-01,HIGH_INTENSITY_OPERATION,4,5.5
INC-0373-010,P-0373,2026-01-10,HIGH_INTENSITY_OPERATION,2,4.27
INC-0373-054,P-0373,2026-02-23,EMERGENCY_RESPONSE,2,4.49
INC-0373-063,P-0373,2026-03-04,EXTENDED_OPERATION,2,3.59
INC-0373-097,P-0373,2026-04-07,HIGH_INTENSITY_OPERATION,5,5.41
INC-0373-100,P-0373,2026-04-10,HIGH_INTENSITY_OPERATION,4,5.55
INC-0373-153,P-0373,2026-06-02,EMERGENCY_RESPONSE,4,6.26
INC-0374-003,P-0374,2026-01-03,EMERGENCY_RESPONSE,5,6.12
INC-0374-015,P-0374,2026-01-15,HIGH_INTENSITY_OPERATION,5,6.87
INC-0374-027,P-0374,2026-01-27,EMERGENCY_RESPONSE,5,5.98
INC-0374-034,P-0374,2026-02-03,ROUTINE_OPERATION,4,5.4
INC-0374-044,P-0374,2026-02-13,EXTENDED_OPERATION,4,5.19
INC-0374-066,P-0374,2026-03-07,EMERGENCY_RESPONSE,5,5.15
INC-0374-073,P-0374,2026-03-14,HIGH_INTENSITY_OPERATION,5,5.91
INC-0374-081,P-0374,2026-03-22,EXTENDED_OPERATION,5,6.26
INC-0374-086,P-0374,2026-03-27,ROUTINE_OPERATION,5,6.34
INC-0374-088,P-0374,2026-03-29,ROUTINE_OPERATION,4,4.86
INC-0374-110,P-0374,2026-04-20,EMERGENCY_RESPONSE,5,6.0
INC-0374-111,P-0374,2026-04-21,HIGH_INTENSITY_OPERATION,5,5.52
INC-0374-114,P-0374,2026-04-24,HIGH_INTENSITY_OPERATION,5,6.68
INC-0374-128,P-0374,2026-05-08,EXTENDED_OPERATION,4,4.85
INC-0374-143,P-0374,2026-05-23,EMERGENCY_RESPONSE,4,5.35
INC-0374-169,P-0374,2026-06-18,HIGH_INTENSITY_OPERATION,5,6.06
INC-0374-177,P-0374,2026-06-26,EXTENDED_OPERATION,5,6.17
INC-0374-178,P-0374,2026-06-27,EXTENDED_OPERATION,4,5.67
INC-0374-179,P-0374,2026-06-28,EMERGENCY_RESPONSE,5,5.55
INC-0375-010,P-0375,2026-01-10,EMERGENCY_RESPONSE,5,6.16
INC-0375-016,P-0375,2026-01-16,EMERGENCY_RESPONSE,5,6.06
INC-0375-017,P-0375,2026-01-17,EXTENDED_OPERATION,5,6.4
INC-0375-018,P-0375,2026-01-18,ROUTINE_OPERATION,2,2.82
INC-0375-117,P-0375,2026-04-27,ROUTINE_OPERATION,3,4.54
INC-0375-154,P-0375,2026-06-03,HIGH_INTENSITY_OPERATION,5,6.41
INC-0375-158,P-0375,2026-06-07,HIGH_INTENSITY_OPERATION,3,4.79
INC-0375-161,P-0375,2026-06-10,HIGH_INTENSITY_OPERATION,5,6.0
INC-0375-174,P-0375,2026-06-23,EMERGENCY_RESPONSE,4,5.26
INC-0376-015,P-0376,2026-01-15,HIGH_INTENSITY_OPERATION,5,5.41
INC-0376-023,P-0376,2026-01-23,ROUTINE_OPERATION,5,4.59
INC-0376-085,P-0376,2026-03-26,EXTENDED_OPERATION,5,5.77
INC-0376-101,P-0376,2026-04-11,HIGH_INTENSITY_OPERATION,2,4.39
INC-0376-133,P-0376,2026-05-13,ROUTINE_OPERATION,2,3.76
INC-0376-147,P-0376,2026-05-27,ROUTINE_OPERATION,3,4.53
INC-0376-174,P-0376,2026-06-23,EMERGENCY_RESPONSE,2,4.0
INC-0377-004,P-0377,2026-01-04,EMERGENCY_RESPONSE,5,5.21
INC-0377-017,P-0377,2026-01-17,ROUTINE_OPERATION,4,5.17
INC-0377-020,P-0377,2026-01-20,EMERGENCY_RESPONSE,4,5.69
INC-0377-034,P-0377,2026-02-03,HIGH_INTENSITY_OPERATION,4,5.16
INC-0377-035,P-0377,2026-02-04,HIGH_INTENSITY_OPERATION,5,5.35
INC-0377-037,P-0377,2026-02-06,EMERGENCY_RESPONSE,5,5.54
INC-0377-044,P-0377,2026-02-13,HIGH_INTENSITY_OPERATION,5,6.8
INC-0377-085,P-0377,2026-03-26,EXTENDED_OPERATION,4,4.95
INC-0377-094,P-0377,2026-04-04,EMERGENCY_RESPONSE,4,5.96
INC-0377-095,P-0377,2026-04-05,EMERGENCY_RESPONSE,5,6.23
INC-0377-098,P-0377,2026-04-08,ROUTINE_OPERATION,3,4.08
INC-0377-100,P-0377,2026-04-10,EMERGENCY_RESPONSE,3,4.23
INC-0377-118,P-0377,2026-04-28,EMERGENCY_RESPONSE,3,4.27
INC-0377-135,P-0377,2026-05-15,EMERGENCY_RESPONSE,4,5.23
INC-0377-158,P-0377,2026-06-07,EXTENDED_OPERATION,5,5.92
INC-0377-159,P-0377,2026-06-08,ROUTINE_OPERATION,3,4.8
INC-0377-177,P-0377,2026-06-26,EXTENDED_OPERATION,3,3.66
INC-0378-048,P-0378,2026-02-17,HIGH_INTENSITY_OPERATION,5,6.28
INC-0378-084,P-0378,2026-03-25,ROUTINE_OPERATION,5,6.74
INC-0378-165,P-0378,2026-06-14,EMERGENCY_RESPONSE,4,5.77
INC-0378-173,P-0378,2026-06-22,ROUTINE_OPERATION,4,4.58
INC-0379-021,P-0379,2026-01-21,EMERGENCY_RESPONSE,5,5.17
INC-0380-013,P-0380,2026-01-13,ROUTINE_OPERATION,2,3.72
INC-0380-021,P-0380,2026-01-21,ROUTINE_OPERATION,5,5.83
INC-0380-072,P-0380,2026-03-13,ROUTINE_OPERATION,2,3.12
INC-0380-086,P-0380,2026-03-27,EXTENDED_OPERATION,5,5.96
INC-0380-123,P-0380,2026-05-03,ROUTINE_OPERATION,3,4.29
INC-0380-158,P-0380,2026-06-07,HIGH_INTENSITY_OPERATION,5,6.51
INC-0381-119,P-0381,2026-04-29,EXTENDED_OPERATION,2,3.62
INC-0381-132,P-0381,2026-05-12,ROUTINE_OPERATION,2,3.26
INC-0381-136,P-0381,2026-05-16,ROUTINE_OPERATION,3,3.9
INC-0382-024,P-0382,2026-01-24,ROUTINE_OPERATION,3,5.75
INC-0382-045,P-0382,2026-02-14,EMERGENCY_RESPONSE,4,5.68
INC-0382-087,P-0382,2026-03-28,HIGH_INTENSITY_OPERATION,5,6.06
INC-0382-091,P-0382,2026-04-01,HIGH_INTENSITY_OPERATION,3,4.16
INC-0382-138,P-0382,2026-05-18,ROUTINE_OPERATION,4,4.4
INC-0382-164,P-0382,2026-06-13,EMERGENCY_RESPONSE,4,5.44
INC-0383-044,P-0383,2026-02-13,ROUTINE_OPERATION,4,5.14
INC-0383-058,P-0383,2026-02-27,ROUTINE_OPERATION,5,6.17
INC-0383-064,P-0383,2026-03-05,EMERGENCY_RESPONSE,5,6.15
INC-0383-125,P-0383,2026-05-05,EMERGENCY_RESPONSE,5,5.74
INC-0383-148,P-0383,2026-05-28,HIGH_INTENSITY_OPERATION,5,6.03
INC-0383-151,P-0383,2026-05-31,ROUTINE_OPERATION,3,4.16
INC-0383-156,P-0383,2026-06-05,EMERGENCY_RESPONSE,5,5.62
INC-0383-162,P-0383,2026-06-11,EMERGENCY_RESPONSE,4,5.91
INC-0383-167,P-0383,2026-06-16,HIGH_INTENSITY_OPERATION,4,5.33
INC-0383-169,P-0383,2026-06-18,HIGH_INTENSITY_OPERATION,5,5.35
INC-0383-174,P-0383,2026-06-23,EMERGENCY_RESPONSE,4,4.96
INC-0384-046,P-0384,2026-02-15,EMERGENCY_RESPONSE,3,4.78
INC-0384-065,P-0384,2026-03-06,HIGH_INTENSITY_OPERATION,3,3.98
INC-0384-087,P-0384,2026-03-28,ROUTINE_OPERATION,5,6.43
INC-0384-090,P-0384,2026-03-31,HIGH_INTENSITY_OPERATION,4,5.85
INC-0384-102,P-0384,2026-04-12,ROUTINE_OPERATION,4,4.64
INC-0384-105,P-0384,2026-04-15,ROUTINE_OPERATION,1,2.53
INC-0384-107,P-0384,2026-04-17,EXTENDED_OPERATION,4,5.57
INC-0384-148,P-0384,2026-05-28,EMERGENCY_RESPONSE,5,5.28
INC-0384-167,P-0384,2026-06-16,HIGH_INTENSITY_OPERATION,5,6.18
INC-0385-060,P-0385,2026-03-01,HIGH_INTENSITY_OPERATION,5,5.86
INC-0385-158,P-0385,2026-06-07,ROUTINE_OPERATION,3,4.28
INC-0386-033,P-0386,2026-02-02,ROUTINE_OPERATION,4,5.0
INC-0386-039,P-0386,2026-02-08,EMERGENCY_RESPONSE,5,5.81
INC-0386-047,P-0386,2026-02-16,EXTENDED_OPERATION,4,4.76
INC-0386-053,P-0386,2026-02-22,EMERGENCY_RESPONSE,5,5.59
INC-0386-054,P-0386,2026-02-23,EMERGENCY_RESPONSE,5,6.87
INC-0386-062,P-0386,2026-03-03,ROUTINE_OPERATION,3,3.82
INC-0386-064,P-0386,2026-03-05,ROUTINE_OPERATION,5,5.83
INC-0386-096,P-0386,2026-04-06,EXTENDED_OPERATION,5,6.67
INC-0386-110,P-0386,2026-04-20,EMERGENCY_RESPONSE,5,6.7
INC-0386-132,P-0386,2026-05-12,HIGH_INTENSITY_OPERATION,4,4.75
INC-0386-134,P-0386,2026-05-14,HIGH_INTENSITY_OPERATION,5,5.57
INC-0386-146,P-0386,2026-05-26,EXTENDED_OPERATION,5,5.3
INC-0386-163,P-0386,2026-06-12,ROUTINE_OPERATION,4,6.27
INC-0386-179,P-0386,2026-06-28,HIGH_INTENSITY_OPERATION,5,4.63
INC-0387-010,P-0387,2026-01-10,HIGH_INTENSITY_OPERATION,3,3.64
INC-0387-055,P-0387,2026-02-24,ROUTINE_OPERATION,5,5.6
INC-0387-056,P-0387,2026-02-25,HIGH_INTENSITY_OPERATION,4,5.13
INC-0387-072,P-0387,2026-03-13,HIGH_INTENSITY_OPERATION,5,7.03
INC-0387-078,P-0387,2026-03-19,ROUTINE_OPERATION,3,4.27
INC-0387-117,P-0387,2026-04-27,HIGH_INTENSITY_OPERATION,5,5.43
INC-0387-145,P-0387,2026-05-25,HIGH_INTENSITY_OPERATION,3,4.89
INC-0387-172,P-0387,2026-06-21,ROUTINE_OPERATION,4,5.38
INC-0388-112,P-0388,2026-04-22,ROUTINE_OPERATION,3,4.9
INC-0388-115,P-0388,2026-04-25,EMERGENCY_RESPONSE,3,5.51
INC-0388-159,P-0388,2026-06-08,EXTENDED_OPERATION,5,5.92
INC-0389-039,P-0389,2026-02-08,EMERGENCY_RESPONSE,3,3.42
INC-0389-048,P-0389,2026-02-17,ROUTINE_OPERATION,1,1.71
INC-0389-083,P-0389,2026-03-24,HIGH_INTENSITY_OPERATION,3,3.16
INC-0389-084,P-0389,2026-03-25,ROUTINE_OPERATION,4,4.83
INC-0389-095,P-0389,2026-04-05,EMERGENCY_RESPONSE,5,5.95
INC-0389-114,P-0389,2026-04-24,HIGH_INTENSITY_OPERATION,5,6.69
INC-0389-132,P-0389,2026-05-12,EMERGENCY_RESPONSE,5,5.77
INC-0389-149,P-0389,2026-05-29,EXTENDED_OPERATION,4,4.81
INC-0389-168,P-0389,2026-06-17,ROUTINE_OPERATION,5,6.19
INC-0390-001,P-0390,2026-01-01,EMERGENCY_RESPONSE,3,5.8
INC-0390-003,P-0390,2026-01-03,EXTENDED_OPERATION,4,5.57
INC-0390-052,P-0390,2026-02-21,EXTENDED_OPERATION,4,6.06
INC-0390-088,P-0390,2026-03-29,HIGH_INTENSITY_OPERATION,5,6.38
INC-0390-116,P-0390,2026-04-26,ROUTINE_OPERATION,2,2.92
INC-0390-132,P-0390,2026-05-12,ROUTINE_OPERATION,3,4.24
INC-0390-143,P-0390,2026-05-23,EMERGENCY_RESPONSE,4,4.69
INC-0390-148,P-0390,2026-05-28,EMERGENCY_RESPONSE,4,5.08
INC-0390-161,P-0390,2026-06-10,ROUTINE_OPERATION,4,5.81
INC-0390-169,P-0390,2026-06-18,HIGH_INTENSITY_OPERATION,4,4.92
INC-0391-033,P-0391,2026-02-02,ROUTINE_OPERATION,4,4.89
INC-0391-056,P-0391,2026-02-25,ROUTINE_OPERATION,2,2.84
INC-0391-063,P-0391,2026-03-04,ROUTINE_OPERATION,3,5.34
INC-0391-069,P-0391,2026-03-10,ROUTINE_OPERATION,4,4.95
INC-0391-093,P-0391,2026-04-03,ROUTINE_OPERATION,2,3.72
INC-0391-135,P-0391,2026-05-15,HIGH_INTENSITY_OPERATION,5,4.93
INC-0391-143,P-0391,2026-05-23,EMERGENCY_RESPONSE,3,3.7
INC-0391-166,P-0391,2026-06-15,ROUTINE_OPERATION,4,6.02
INC-0391-172,P-0391,2026-06-21,EMERGENCY_RESPONSE,4,6.86
INC-0391-174,P-0391,2026-06-23,HIGH_INTENSITY_OPERATION,3,4.42
INC-0392-004,P-0392,2026-01-04,ROUTINE_OPERATION,2,3.35
INC-0392-023,P-0392,2026-01-23,EXTENDED_OPERATION,4,5.29
INC-0392-070,P-0392,2026-03-11,ROUTINE_OPERATION,1,2.82
INC-0392-178,P-0392,2026-06-27,ROUTINE_OPERATION,4,5.36
INC-0392-179,P-0392,2026-06-28,EMERGENCY_RESPONSE,3,4.51
INC-0393-002,P-0393,2026-01-02,HIGH_INTENSITY_OPERATION,4,5.12
INC-0393-031,P-0393,2026-01-31,EMERGENCY_RESPONSE,5,6.02
INC-0393-035,P-0393,2026-02-04,ROUTINE_OPERATION,5,4.8
INC-0393-054,P-0393,2026-02-23,ROUTINE_OPERATION,5,6.06
INC-0393-072,P-0393,2026-03-13,ROUTINE_OPERATION,5,5.2
INC-0393-104,P-0393,2026-04-14,EXTENDED_OPERATION,5,5.73
INC-0393-107,P-0393,2026-04-17,EMERGENCY_RESPONSE,4,5.13
INC-0393-114,P-0393,2026-04-24,HIGH_INTENSITY_OPERATION,5,5.75
INC-0393-115,P-0393,2026-04-25,EMERGENCY_RESPONSE,3,3.79
INC-0393-118,P-0393,2026-04-28,EXTENDED_OPERATION,4,5.97
INC-0393-123,P-0393,2026-05-03,HIGH_INTENSITY_OPERATION,3,3.85
INC-0393-124,P-0393,2026-05-04,EMERGENCY_RESPONSE,4,4.46
INC-0393-129,P-0393,2026-05-09,HIGH_INTENSITY_OPERATION,5,5.24
INC-0393-132,P-0393,2026-05-12,HIGH_INTENSITY_OPERATION,5,5.66
INC-0393-134,P-0393,2026-05-14,EMERGENCY_RESPONSE,5,6.72
INC-0393-138,P-0393,2026-05-18,EXTENDED_OPERATION,5,5.6
INC-0393-139,P-0393,2026-05-19,EXTENDED_OPERATION,3,4.64
INC-0393-141,P-0393,2026-05-21,EMERGENCY_RESPONSE,4,4.82
INC-0393-152,P-0393,2026-06-01,EMERGENCY_RESPONSE,5,5.6
INC-0393-167,P-0393,2026-06-16,ROUTINE_OPERATION,4,5.1
INC-0394-005,P-0394,2026-01-05,ROUTINE_OPERATION,5,5.33
INC-0394-011,P-0394,2026-01-11,ROUTINE_OPERATION,1,2.28
INC-0394-012,P-0394,2026-01-12,HIGH_INTENSITY_OPERATION,3,4.58
INC-0394-017,P-0394,2026-01-17,ROUTINE_OPERATION,4,4.98
INC-0394-031,P-0394,2026-01-31,ROUTINE_OPERATION,2,3.54
INC-0394-033,P-0394,2026-02-02,EMERGENCY_RESPONSE,4,4.74
INC-0394-048,P-0394,2026-02-17,ROUTINE_OPERATION,4,4.58
INC-0394-122,P-0394,2026-05-02,HIGH_INTENSITY_OPERATION,4,5.68
INC-0394-134,P-0394,2026-05-14,HIGH_INTENSITY_OPERATION,4,6.31
INC-0395-033,P-0395,2026-02-02,ROUTINE_OPERATION,5,5.32
INC-0395-055,P-0395,2026-02-24,EXTENDED_OPERATION,3,4.19
INC-0395-096,P-0395,2026-04-06,HIGH_INTENSITY_OPERATION,3,3.87
INC-0396-010,P-0396,2026-01-10,ROUTINE_OPERATION,5,5.73
INC-0396-028,P-0396,2026-01-28,EMERGENCY_RESPONSE,4,5.32
INC-0396-050,P-0396,2026-02-19,EMERGENCY_RESPONSE,5,6.14
INC-0396-051,P-0396,2026-02-20,ROUTINE_OPERATION,2,2.71
INC-0396-068,P-0396,2026-03-09,HIGH_INTENSITY_OPERATION,4,5.48
INC-0396-082,P-0396,2026-03-23,EMERGENCY_RESPONSE,4,6.05
INC-0396-114,P-0396,2026-04-24,HIGH_INTENSITY_OPERATION,2,3.15
INC-0397-018,P-0397,2026-01-18,EMERGENCY_RESPONSE,3,4.54
INC-0397-087,P-0397,2026-03-28,HIGH_INTENSITY_OPERATION,2,3.63
INC-0397-098,P-0397,2026-04-08,ROUTINE_OPERATION,2,3.43
INC-0397-103,P-0397,2026-04-13,HIGH_INTENSITY_OPERATION,2,3.13
INC-0397-122,P-0397,2026-05-02,ROUTINE_OPERATION,2,2.59
INC-0397-147,P-0397,2026-05-27,ROUTINE_OPERATION,2,3.29
INC-0397-156,P-0397,2026-06-05,EMERGENCY_RESPONSE,3,3.83
INC-0398-080,P-0398,2026-03-21,ROUTINE_OPERATION,4,3.6
INC-0398-086,P-0398,2026-03-27,HIGH_INTENSITY_OPERATION,5,6.08
INC-0398-095,P-0398,2026-04-05,ROUTINE_OPERATION,3,4.36
INC-0398-109,P-0398,2026-04-19,EMERGENCY_RESPONSE,4,5.17
INC-0398-124,P-0398,2026-05-04,ROUTINE_OPERATION,5,5.59
INC-0398-127,P-0398,2026-05-07,ROUTINE_OPERATION,3,4.4
INC-0398-132,P-0398,2026-05-12,ROUTINE_OPERATION,5,5.43
INC-0398-154,P-0398,2026-06-03,ROUTINE_OPERATION,4,5.96
INC-0398-161,P-0398,2026-06-10,ROUTINE_OPERATION,5,6.21
INC-0398-164,P-0398,2026-06-13,HIGH_INTENSITY_OPERATION,5,6.39
INC-0398-171,P-0398,2026-06-20,ROUTINE_OPERATION,3,3.96
INC-0398-175,P-0398,2026-06-24,HIGH_INTENSITY_OPERATION,4,5.34
INC-0399-045,P-0399,2026-02-14,HIGH_INTENSITY_OPERATION,5,5.33
INC-0399-062,P-0399,2026-03-03,EMERGENCY_RESPONSE,4,5.35
INC-0399-074,P-0399,2026-03-15,ROUTINE_OPERATION,4,5.68
INC-0399-089,P-0399,2026-03-30,HIGH_INTENSITY_OPERATION,5,5.65
INC-0400-018,P-0400,2026-01-18,ROUTINE_OPERATION,1,3.0
INC-0400-032,P-0400,2026-02-01,EMERGENCY_RESPONSE,2,3.5
INC-0400-094,P-0400,2026-04-04,EXTENDED_OPERATION,3,4.22
INC-0400-097,P-0400,2026-04-07,EMERGENCY_RESPONSE,5,6.09
INC-0400-112,P-0400,2026-04-22,ROUTINE_OPERATION,3,4.16
INC-0400-113,P-0400,2026-04-23,EMERGENCY_RESPONSE,5,5.56
INC-0400-136,P-0400,2026-05-16,HIGH_INTENSITY_OPERATION,4,5.62
INC-0400-149,P-0400,2026-05-29,EMERGENCY_RESPONSE,4,5.56
INC-0400-155,P-0400,2026-06-04,EXTENDED_OPERATION,3,4.46
INC-0400-177,P-0400,2026-06-26,EXTENDED_OPERATION,3,5.16
INC-0401-036,P-0401,2026-02-05,HIGH_INTENSITY_OPERATION,2,3.29
INC-0401-039,P-0401,2026-02-08,ROUTINE_OPERATION,4,4.4
INC-0401-062,P-0401,2026-03-03,HIGH_INTENSITY_OPERATION,5,5.58
INC-0401-089,P-0401,2026-03-30,ROUTINE_OPERATION,3,3.94
INC-0401-090,P-0401,2026-03-31,ROUTINE_OPERATION,4,5.12
INC-0401-100,P-0401,2026-04-10,HIGH_INTENSITY_OPERATION,5,6.03
INC-0401-123,P-0401,2026-05-03,EXTENDED_OPERATION,5,5.41
INC-0401-134,P-0401,2026-05-14,HIGH_INTENSITY_OPERATION,5,5.52
INC-0401-140,P-0401,2026-05-20,EMERGENCY_RESPONSE,4,4.88
INC-0401-152,P-0401,2026-06-01,EXTENDED_OPERATION,4,4.77
INC-0401-173,P-0401,2026-06-22,ROUTINE_OPERATION,4,4.89
INC-0402-048,P-0402,2026-02-17,ROUTINE_OPERATION,3,4.2
INC-0402-080,P-0402,2026-03-21,EXTENDED_OPERATION,4,5.62
INC-0402-091,P-0402,2026-04-01,ROUTINE_OPERATION,5,7.28
INC-0402-110,P-0402,2026-04-20,HIGH_INTENSITY_OPERATION,4,5.67
INC-0402-130,P-0402,2026-05-10,HIGH_INTENSITY_OPERATION,4,5.54
INC-0402-173,P-0402,2026-06-22,EMERGENCY_RESPONSE,5,5.41
INC-0402-176,P-0402,2026-06-25,ROUTINE_OPERATION,5,6.19
INC-0403-006,P-0403,2026-01-06,HIGH_INTENSITY_OPERATION,4,5.58
INC-0403-033,P-0403,2026-02-02,ROUTINE_OPERATION,3,4.89
INC-0403-046,P-0403,2026-02-15,HIGH_INTENSITY_OPERATION,5,5.35
INC-0403-053,P-0403,2026-02-22,EXTENDED_OPERATION,5,5.83
INC-0403-055,P-0403,2026-02-24,HIGH_INTENSITY_OPERATION,4,5.59
INC-0403-080,P-0403,2026-03-21,HIGH_INTENSITY_OPERATION,4,6.07
INC-0403-091,P-0403,2026-04-01,ROUTINE_OPERATION,4,5.0
INC-0403-092,P-0403,2026-04-02,ROUTINE_OPERATION,2,2.93
INC-0403-095,P-0403,2026-04-05,HIGH_INTENSITY_OPERATION,4,4.33
INC-0403-133,P-0403,2026-05-13,HIGH_INTENSITY_OPERATION,4,6.35
INC-0403-134,P-0403,2026-05-14,ROUTINE_OPERATION,5,6.44
INC-0403-137,P-0403,2026-05-17,ROUTINE_OPERATION,2,3.87
INC-0403-165,P-0403,2026-06-14,HIGH_INTENSITY_OPERATION,5,6.81
INC-0404-002,P-0404,2026-01-02,ROUTINE_OPERATION,5,6.17
INC-0404-008,P-0404,2026-01-08,EXTENDED_OPERATION,4,4.12
INC-0404-017,P-0404,2026-01-17,HIGH_INTENSITY_OPERATION,5,6.43
INC-0404-024,P-0404,2026-01-24,EXTENDED_OPERATION,5,5.97
INC-0404-027,P-0404,2026-01-27,ROUTINE_OPERATION,4,5.16
INC-0404-033,P-0404,2026-02-02,ROUTINE_OPERATION,5,5.91
INC-0404-038,P-0404,2026-02-07,EXTENDED_OPERATION,4,4.8
INC-0404-047,P-0404,2026-02-16,HIGH_INTENSITY_OPERATION,3,4.61
INC-0404-069,P-0404,2026-03-10,EXTENDED_OPERATION,5,6.33
INC-0404-076,P-0404,2026-03-17,HIGH_INTENSITY_OPERATION,4,5.39
INC-0404-080,P-0404,2026-03-21,ROUTINE_OPERATION,2,3.36
INC-0404-116,P-0404,2026-04-26,ROUTINE_OPERATION,5,6.0
INC-0404-136,P-0404,2026-05-16,ROUTINE_OPERATION,5,6.86
INC-0404-139,P-0404,2026-05-19,HIGH_INTENSITY_OPERATION,5,6.27
INC-0404-149,P-0404,2026-05-29,EXTENDED_OPERATION,5,6.34
INC-0404-155,P-0404,2026-06-04,EMERGENCY_RESPONSE,5,5.66
